email_text,label
"Estimado Pedro, su solicitud de vacaciones ha sido en revisión Recibirá la confirmación oficial en los próximos días.",ham
¡OFERTA RELÁMPAGO! iPhone 15 Pro gratis por ser cliente VIP ¡Responda este email! Teléfono: 555-0123,spam
"Hola Patricia, le notifico que el documento solicitado está listo Si tiene alguna pregunta, no dude en contactarnos.",ham
"Estimado Ana, la reunión de padres para su hija Ana será el 22 de abril a las 2:00 PM Discutiremos el progreso académico y las áreas de mejora.",ham
¡DINERO RÁPIDO! dinero urgente Aprobación instantánea Proceso directo ¡Comience mañana!,spam
"Estimado Roberto, su informe sobre análisis de mercado ha sido en proceso de finalización Excelente trabajo, el informe está muy completo.",ham
¡DINERO FÁCIL! un sistema de trading automatizado con beneficios del 2000% Inversión 100% segura ¡Comience inmediatamente!,spam
"Hola Patricia, le enviamos este recordatorio sobre su próxima revisión médica La cita está programada para el próximo martes.",ham
"Hola Jorge, su pedido #COMP-2024-789 ha sido confirmado y está siendo preparado para envío Puede rastrear su pedido en nuestro sitio web.",ham
"Hola Jorge, me complace informarle que el proceso de verificación ha finalizado Estamos a su disposición para cualquier consulta.",ham
"¡EXCELENTES NOTICIAS! Usted es el ganador de una recompensa única valorado en $3,500 Complete el formulario adjunto.",spam
¡VACACIONES GRATIS! a Europa con comidas incluidas ¡Últimas horas! ¡Reserve inmediatamente!,spam
"Estimado Laura, su servicio de telefonía móvil ha sido actualizado a la última versión Ahora tiene acceso a más canales y contenido.",ham
¡SOLUCIÓN DEFINITIVA! que resuelve todo Efectos comprobados ¡Última oportunidad! ¡No espere más!,spam
"Hola David, la reunión de revisión de proyecto se realizará el 22 de abril a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Hola Lucía, le enviamos este recordatorio sobre la renovación de su seguro El proceso debe completarse antes del fin de mes.",ham
"Estimado Cliente, hemos encontrado una herencia a su nombre de $1,800,000 ¡Últimas unidades! Responda este email para más detalles.",spam
"Hola Lucía, le recordamos su próxima consulta de cardiología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
"Hola Jorge, las calificaciones de ciencias están disponibles Puede consultarlas en el portal estudiantil La fecha límite es el próximo viernes.",ham
"Hola Carlos, el proyecto desarrollo del sitio web requiere su revisión La fecha límite es el próximo viernes.",ham
"Hola María, su cuenta bancaria número 1234-5678-9012-3456 en revisión Le notificaremos cuando esté lista.",ham
¡DINERO FÁCIL! un fondo de inversión privado con ganancias del 1000% Ganancias garantizadas ¡No pierda esta oportunidad!,spam
"¡EXCELENTES NOTICIAS! Usted es el ganador de un regalo exclusivo con un valor de $8,000 Complete el formulario adjunto.",spam
"Buenos días Sofia, me dirijo a usted para su cuenta ha sido actualizada correctamente Gracias por su paciencia y confianza.",ham
"¡EMPLEO URGENTE! trabajo desde casa ganando $15,000 por mes Solo envíe su información WhatsApp: +1-555-0123",spam
¡VIAJE INCREÍBLE! unas vacaciones de ensueño por solo $299 ¡Oferta de último minuto! ¡Reserve inmediatamente!,spam
"Estimado Laura, su servicio de televisión por cable ha sido optimizado para mejor rendimiento Ahora tiene acceso a más canales y contenido.",ham
"Hola Juan, hemos actualizado su preferencias de notificación con funciones de seguridad mejoradas Puede personalizar su cuenta según sus necesidades.",ham
"¡EXCELENTES NOTICIAS! Usted es el ganador de un regalo exclusivo que incluye $2,000 en efectivo Envíe sus datos personales para recibir su premio.",spam
"¡CONGRATULACIONES! Ha sido seleccionado para recibir una recompensa especial Para reclamar, envíe su información bancaria. ¡Actúe ahora!",spam
"Estimado Señora, su perfil de redes sociales ha sido atacada por virus Confirme su identidad ahora. Confirme en: http://bit.ly/verify-account",spam
¡VACACIONES GRATIS! a Disney World con vuelos y hotel ¡Solo hasta medianoche! ¡No espere más!,spam
¡ÚLTIMA OPORTUNIDAD! Samsung Galaxy por $19.99 ¡Solo por 2 horas! ¡Ordene inmediatamente!,spam
¡PRODUCTO MILAGROSO! píldora para bajar de peso Transformación total ¡Últimas piezas! ¡Ordene inmediatamente!,spam
¡INCREÍBLE OFERTA! iPhone 15 Pro con 70% de descuento ¡Solo por hoy! ¡Visite nuestro sitio!,spam
"Hola Pedro, su pedido #ORD-2024-001 ha sido confirmado y está siendo preparado para envío Recibirá un número de seguimiento por correo electrónico.",ham
¡ALERTA DE OFERTA! Samsung Galaxy con 80% de descuento ¡Stock limitado! ¡No se lo pierda!,spam
"Hola Señora, su primo lejano ha muerto heredándole $2,800,000 Debemos transferir los fondos Responda urgentemente para reclamar su herencia.",spam
"Estimado cliente, su cuenta de Amazon ha sido bloqueada por seguridad Confirme sus datos urgentemente. Visite: http://bit.ly/secure-login",spam
"Estimado cliente, su cuenta de PayPal ha sido comprometida Debe verificar su identidad inmediatamente. Haga clic aquí: http://bit.ly/verify-now",spam
"Estimado Lucía, su cita está confirmada para el lunes a las 4:00 PM Todos los documentos deben estar completos. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Hola David, le comunico que hemos completado la revisión de su caso Gracias por su paciencia y confianza.",ham
"Estimado Luis, la reunión de padres para el estudiante será el 10 de mayo a las 9:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Ana, le recordamos que tiene una cita médica mañana Todos los entregables están listos. Puede realizar el pago en línea o en nuestras oficinas.",ham
"Estimado Usuario, hemos encontrado una herencia a su nombre de $2,500,000 ¡No se lo pierda! Responda este email para más detalles.",spam
¡ALERTA DE OFERTA! MacBook Air con 85% de descuento ¡Últimas piezas! ¡Compre inmediatamente!,spam
"Hola Alejandro, su cita médica con Dra. Martínez está programada para 10 de mayo a las 2:00 PM Por favor ayune 8 horas antes de la cita.",ham
"Hola David, espero que estés bien. tengo el gusto de informarle que su perfil ha sido actualizado con éxito Gracias por su paciencia y confianza.",ham
"Estimado Usuario, hemos encontrado documentos que lo conectan con una familia adinerada con una fortuna de $2,100,000 Este proceso es urgente y debe completarse en 48 horas. Proporcione sus datos bancarios para la transferencia.",spam
"Estimado Señor, un familiar lejano le ha dejado una fortuna de $5,000,000 ¡Últimas unidades! Contáctenos al 555-0123 para reclamar.",spam
¡INVERSIÓN GARANTIZADA! forex trading con 300% de retorno Inversión segura ¡Invierta ahora!,spam
"Estimado cliente, le informamos que su inversión ha sido aprobada Todos los documentos deben estar completos.",ham
¡OFERTA DE VIAJE! un viaje de 7 días con 90% de descuento ¡Solo por hoy! ¡Llame al 555-0123!,spam
"Estimado Fernando, sus resultados de electrocardiograma están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
¡ÚLTIMA OPORTUNIDAD! iPad Pro por $49.99 ¡Oferta relámpago! ¡Compre ahora mismo!,spam
"Estimado Pedro, su informe sobre ventas del primer trimestre ha sido completado y enviado Se han incluido todas las recomendaciones solicitadas.",ham
"Hola Mónica, me complace informarle que hemos completado la revisión de su caso Estamos a su disposición para cualquier consulta.",ham
"Hola David, la reunión de revisión de proyecto se realizará el 15 de marzo a las 9:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Estimado Roberto, quisiera comentarle que el proceso de verificación ha finalizado Estamos a su disposición para cualquier consulta.",ham
"Hola Patricia, su pedido #PED-2024-156 ha sido confirmado y será entregado en 3-5 días hábiles Recibirá un número de seguimiento por correo electrónico.",ham
¡DINERO FÁCIL! un sistema de trading automatizado con ganancias del 1000% Ganancias garantizadas ¡Comience inmediatamente!,spam
"Hola Mónica, las calificaciones de ciencias están disponibles Puede consultarlas en el portal estudiantil La fecha límite es el próximo viernes.",ham
"Estimado Mónica, no olvide que la reunión de padres es mañana 15 de marzo Se realizará en el auditorio principal a las 6:00 PM.",ham
"Estimado Roberto, su solicitud de cambio de horario ha sido pendiente de documentación Le notificaremos cuando esté lista.",ham
"¡FELICIDADES! Ha ganado un viaje a Disney World valorado en $5,000 Para recibir su regalo tiene hasta mañana para reclamar.",spam
¡ALERTA DE OFERTA! iPad Pro con 90% de descuento ¡Stock limitado! ¡No se lo pierda!,spam
"Estimado Lucía, su curso de gestión de proyectos comenzará el 10 de mayo Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
¡SOLUCIÓN DEFINITIVA! que resuelve todo Efectos comprobados ¡Última oportunidad! ¡Compre ahora!,spam
¡PRÉSTAMO GARANTIZADO! crédito hipotecario Proceso simple Sin papeleo ¡Obtenga su dinero hoy!,spam
"Estimado Alejandro, su cita está confirmada para el jueves a las 11:00 AM Todos los documentos deben estar completos. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
¡DINERO FÁCIL! un sistema de trading automatizado con beneficios del 2000% Sin riesgo de pérdida ¡No pierda esta oportunidad!,spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $5,000 mensuales Sin experiencia requerida ¡Trabaje desde ya!",spam
"Hola Luis, las calificaciones de historia están disponibles Puede consultarlas en el portal estudiantil Todos los entregables están listos.",ham
"Estimado Mónica, su curso de programación avanzada comenzará el 10 de mayo Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
¡ÚLTIMA OPORTUNIDAD! iPhone 15 Pro por $19.99 ¡Última oportunidad! ¡Ordene inmediatamente!,spam
"Hola Isabel, las calificaciones de historia están disponibles Puede consultarlas en el portal estudiantil La fecha límite es el próximo viernes.",ham
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Transformará su existencia ¡Precio especial solo por hoy! ¡Ordene inmediatamente!,spam
¡VIAJE INCREÍBLE! unas vacaciones de ensueño por solo $299 ¡Oferta de último minuto! ¡Reserve inmediatamente!,spam
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Transformará su existencia ¡Precio especial solo por hoy! ¡No se lo pierda!,spam
"Estimado Luis, su curso de marketing digital comenzará el 15 de marzo Lunes y miércoles de 6:00 PM a 8:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
¡ÚLTIMA OPORTUNIDAD! Samsung Galaxy por $19.99 ¡Última oportunidad! ¡Llame ya!,spam
"Estimado Laura, no olvide que la entrega del proyecto es el viernes 22 de abril Se realizará en el auditorio principal a las 6:00 PM.",ham
¡ALERTA DE OFERTA! iPad Pro con 95% de descuento ¡Solo quedan 5 unidades! ¡Ordene ya!,spam
"Hola Roberto, confirmamos la reunión programada para el viernes a las 9:00 AM en el auditorio Discutiremos el progreso académico y las áreas de mejora.",ham
¡VIAJE INCREÍBLE! unas vacaciones de ensueño por solo $99 ¡Descuentos increíbles! ¡No se lo pierda!,spam
"¡CRÉDITO INMEDIATO! $50,000 sin requisitos Sin verificación de crédito ¡Aplique aquí!",spam
¡PRÉSTAMO GARANTIZADO! préstamo de negocios Aprobación garantizada Sin papeleo ¡Obtenga su dinero hoy!,spam
¡PRÉSTAMO GARANTIZADO! préstamo de negocios Sin complicaciones Proceso rápido ¡Obtenga su dinero hoy!,spam
"Estimado cliente, su cuenta de Amazon ha sido comprometida Debe verificar su identidad inmediatamente. Visite: http://bit.ly/secure-login",spam
"Estimado Pedro, no olvide que la entrega del proyecto es el viernes 15 de marzo Todos los documentos deben estar completos.",ham
"Hola Laura, su reserva para consulta médica está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado Lucía, su cita está confirmada para el jueves a las 11:00 AM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"¡CRÉDITO INMEDIATO! $200,000 sin requisitos Sin verificación de crédito ¡Aplique aquí!",spam
"Hola Laura, espero que estés bien. le escribo para su perfil ha sido actualizado con éxito Si tiene alguna pregunta, no dude en contactarnos.",ham
"Estimado Amigo, hemos encontrado una herencia a su nombre de $1,800,000 ¡No se lo pierda! Contáctenos al 555-0123 para reclamar.",spam
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $1,200 Para reclamar su premio tiene hasta mañana para reclamar.",spam
"Estimado Alejandro, su suscripción a servicio premium ha sido renovada automáticamente Su próxima facturación será el próximo mes.",ham
"Estimado Estimado, hemos encontrado documentos que lo conectan con una familia adinerada que le ha dejado una herencia de $3,500,000 Este proceso es urgente y debe completarse en 48 horas. Envíe su información personal.",spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $5,000 mensuales Entrenamiento incluido ¡Comience hoy mismo!",spam
"Estimado Luis, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Hola Carlos, su cita médica con Dr. Rodríguez está programada para 22 de abril a las 2:00 PM Traiga sus estudios médicos previos.",ham
¡OPORTUNIDAD DE INVERSIÓN! una oportunidad única con beneficios seguros Fortuna en poco tiempo ¡Invierta inmediatamente!,spam
"Estimado Elena, sus resultados de radiografía de tórax están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Le notificaremos cuando esté lista.",ham
